track_id,track_name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
0TlmN1kaAp3LgwtoCAGdDF,Angel,MEMORY,MAMAMOO,2016-11-07,212702,23,0.418,0.838,0.458,0.0,0.135,-6.088,0.0347,125.741,3
0Hk7Aoxk7qdfj7bO83iL69,Love U,Blooming Blue,CHUNG HA,2018-07-18,190920,44,0.774,0.333,0.92,0.0,0.101,-0.513,0.0694,120.039,4
61RWlWnaIKrOBnmjdQgFOH,LMM,María,HWASA,2020-06-29,281906,47,0.296,0.845,0.423,7.29e-05,0.926,-5.807,0.033,137.196,4
1vb8Hd9DKciMKBBIwV5QmD,Don't,The hyena on the keyboard Part.4,Kim tae won,2018-04-21,231654,0,0.85,0.552,0.488,0.0,0.127,-7.052,0.0689,92.023,4
3JjEwFcEhiaI5aaoyaHUMS,Basquiat,Road to Kingdom FINAL,Various Artists,2020-06-12,197826,0,0.59,0.103,0.859,0.0,0.375,-3.011,0.109,137.923,4
1rQOD7DtJh36OYmRoXQe8o,25 (Solo WheeIn),White Wind,MAMAMOO,2019-03-14,202477,32,0.64,0.663,0.501,0.0,0.124,-6.134,0.045,124.133,4
0pDh5dMblZFw7bXRsbekZ1,Breath,Breath of Love: Last Piece,GOT7,2020-11-30,187251,0,0.724,0.109,0.846,0.0,0.0958,-3.785,0.0538,129.959,4
02CMonEm2NrUYcpQw79THN,When Autumn Comes,When Autumn Comes,Monday Kiz,2017-10-14,302514,38,0.317,0.495,0.544,0.0,0.154,-5.671,0.0306,131.153,4
6uy9lTlZ3xaMYQPk6eaJaz,RAINBOW,Feel Special,TWICE,2019-09-23,177080,45,0.771,0.0236,0.849,5.49e-06,0.144,-3.586,0.129,133.994,4
78oeSfRlBynbt1dgY1NAel,it is what it is,A Little Cold,yewee,2022-12-01,266999,9,0.436,0.88,0.217,0.000107,0.132,-10.116,0.0321,123.331,4
7vj4tFfwwigHPyiXnMSQAS,Memoria,Memoria / Yoru (Time for the moon night),GFRIEND,2018-10-16,250426,0,0.561,0.0918,0.865,1.16e-06,0.128,-2.917,0.0352,136.908,4
5SAK4pJLz2Lu8RDerM5qiU,Lovegame,tellusboutyourself,Yerin Baek,2020-12-10,213466,29,0.903,0.488,0.593,0.0243,0.11,-6.531,0.0408,109.983,4
2Oj5hRhkJH00VGzjBdQNq3,Milky Way,Our Beloved BoA #4 - SM STATION,Red Velvet,2020-08-21,217533,40,0.656,0.393,0.721,0.0,0.124,-3.981,0.0477,98.019,4
5usYKzC0nTc4cCCfBOlNHh,LIVIN' IT UP,Phenomenon,MONSTA X,2019-08-21,225506,30,0.658,0.351,0.872,0.0,0.156,-3.292,0.091,97.478,4
5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),CHARLIE,Charlie Puth,2022-10-06,154486,76,0.881,0.619,0.592,1.32e-05,0.0901,-4.898,0.0324,101.058,4
4byD6wDh7z54vwLjXIAfEa,Zzak Sarang,Subtitle,Western Kite,2017-08-02,194508,25,0.637,0.75,0.367,0.00152,0.109,-9.251,0.0359,74.972,4
4gqpNgLOarYEPrIRqjy5gZ,X10,X10,MCND,2024-05-21,176226,41,0.59,0.06,0.912,0.0,0.0576,-2.825,0.261,170.212,4
3qMDvt6ljJHkT0u9AE5QWq,Falling In Love,The Beauty Inside Pt. 3 (Original Television Soundtrack),DAVICHI,2018-10-16,226213,44,0.385,0.686,0.431,0.0,0.202,-5.698,0.0317,126.897,4
59Z7pmEAeAdCBjX0bXfcNc,homing,A Little Cold,yewee,2022-12-01,272249,9,0.515,0.334,0.471,0.94,0.375,-9.469,0.0246,101.895,4
5TvzBJWwU6L1MaWYcpVdx3,One Day,One Day,AILEE,2024-02-04,295520,40,0.47,0.859,0.335,1.39e-06,0.104,-8.354,0.0402,84.264,4
7ifLrhXBoQ5MDFTRpIYkfA,MONEY,LALISA,LISA,2021-09-10,168227,48,0.826,0.163,0.553,4.12e-05,0.135,-10.121,0.234,140.037,4
4W8ixcvNvwWW5cdYSNlsiz,Movie Star,Movie Star,MIJOO,2023-05-17,188426,42,0.734,0.0743,0.894,0.0,0.0598,-2.936,0.135,125.034,4
7ihi5tTDxeXzOLdPiSDZKC,Lilac,RED PUNCH,Rocket Punch,2020-02-10,210667,22,0.585,0.0759,0.87,0.0,0.183,-3.837,0.0329,144.964,4
14k4ALBLN2FjtELYDcQUoi,MOONLIGHT,Formula of Love: O+T=<3,TWICE,2021-11-12,219386,57,0.807,0.0245,0.704,0.0,0.0535,-5.496,0.071,115.995,4
530wLudFGGbFh1UpROSV7i,Z.I.P (Zero Is the only Passion),Z.I.P,BOY STORY,2023-07-28,187520,28,0.768,0.105,0.929,0.0,0.0814,-2.461,0.126,98.008,4
5rNZsITjXf23iFkRA924FV,Intro: Singularity,Love Yourself 轉 'Tear',BTS,2018-05-18,196998,60,0.775,0.56,0.272,0.00278,0.112,-9.126,0.091,103.991,3
3YQkC6dE9YE9sH1751qqEr,PS5,(MORE) Unsponsored Content,salem ilese,2022-10-07,152214,68,0.602,0.0131,0.642,5.33e-06,0.0668,-5.404,0.211,175.978,4
0kSECLgp4ZccWeFxjghn3X,Shotgun,ACT.5 New Action,gugudan,2018-11-06,177889,18,0.844,0.17,0.665,0.0,0.112,-4.094,0.0393,105.987,4
4ILSEXEODFGg2NBSsNcbBv,That Kind of Love,That Kind Of Love,I'MIN,2021-10-01,212733,50,0.531,0.27,0.57,2e-06,0.107,-6.536,0.181,192.049,4
3cxyod10j12ByJjRoWAAUo,0&4,ONE,ONEWE,2020-05-26,210720,25,0.771,0.148,0.741,0.0,0.0995,-4.798,0.139,89.963,4
4yTvTZ68CSpqV1T6AuGikB,Yummy Yummy Love,Yummy Yummy Love,MOMOLAND,2022-01-14,199026,45,0.641,0.136,0.922,0.0,0.414,-3.05,0.0927,107.98,4
5MPGtk7Ni67f76w0RV79GO,GG Be,Let's Talk about Love,SEUNGRI,2013-08-19,217200,35,0.884,0.0731,0.705,0.0,0.059,-4.184,0.0529,120.019,4
2u54HNQamwFuOMLSuhSRom,Blood Sweat & Tears,Wings,BTS,2016-10-10,217051,71,0.584,0.0244,0.885,0.0,0.357,-3.571,0.104,92.9,4
6veFyjNycn6EaNCKhkPXUY,Forever Young,SQUARE UP,BLACKPINK,2018-06-15,239100,65,0.605,0.0414,0.949,0.0,0.0746,-2.907,0.0886,110.01,4
3hHpCjJdBBw4KjizY8l72r,COCO BOTTLE,COCO BOTTLE,PENOMECO,2018-06-15,187889,41,0.826,0.1,0.714,3.2e-06,0.256,-5.92,0.0659,120.019,4
7EXHK5NtyxsOeVGBA42peN,Really High,?depacse ohw,Seori,2020-05-12,202106,34,0.753,0.234,0.708,0.0,0.0922,-3.788,0.0788,136.991,4
1F2dqlCRpDayY4bdUFCrNu,"Flame, flame","Flame, flame",Uyeon,2021-02-12,165600,10,0.703,0.789,0.71,0.00297,0.167,-5.183,0.0396,100.004,4
3uzUBVCNTdVnmJMumFA4Ce,Click Like (Prod. Crush) (Feat. Paul Blanco),Street Woman Fighter2 (SWF2) Class Mission,Various Artists,2023-09-05,165986,52,0.578,0.261,0.773,0.0,0.126,-3.424,0.141,145.817,4
1Qhcx4uDQ4RFy9m4mKdzUN,So Tender,"Nevertheless, (Original Television Soundtrack, Pt. 8)",Say Sue Me,2021-08-07,268453,46,0.582,0.00914,0.817,0.743,0.555,-7.025,0.0265,108.023,4
2DkO9y7DB9S9nBg5u0VDoW,AGASSY,AGASSY,SOOJIN,2023-11-08,165426,58,0.748,0.169,0.807,0.000243,0.085,-3.602,0.032,103.976,4
1XrPkH2rQYgVMJeIMdUbRU,D N D,SELF,Apink,2023-04-05,187480,41,0.789,0.417,0.799,0.0,0.129,-1.56,0.0445,111.961,4
2nWVowkuFVY6hCRBylnaZh,Loved,Loved,B.I,2023-10-27,156540,44,0.818,0.0804,0.566,0.0,0.094,-9.399,0.0935,100.058,4
2WnW22LCBA3fW2ZpXeuzeC,Fxxked Up,GAME PLAN,JEON SOMI,2023-08-07,203603,41,0.824,0.00594,0.609,3.24e-06,0.07,-5.505,0.064,135.004,4
0O3VOzZxBBIa0T3NguUeQj,Breathe,A Class,miss A,2011-07-18,212509,40,0.897,0.0077,0.653,0.00229,0.0647,-7.902,0.0526,112.467,4
3ABi5sVjvEp08IQEKh8BmG,Yeah Yeah Yeah,BORN PINK,BLACKPINK,2022-09-16,178923,59,0.732,0.00522,0.555,4.65e-06,0.0586,-7.902,0.034,124.011,4
5dv9gqcgEs1Yj36AJQ5NID,"Fire (With BRAND NEW CHILD, K L W C)",Street Dance Girls Fighter(SGF) Special,Various Artists,2022-01-04,192293,37,0.737,0.139,0.947,0.0,0.423,-1.57,0.145,114.952,4
6Cc1zrXafy3Mve6DEkdufu,My favorite thing,Sad dream,Lee Yerin,2022-12-04,231488,15,0.615,0.965,0.217,0.318,0.104,-13.104,0.0333,143.766,4
5SaqVUnA2cIj1GKJpQsXXh,Begin Again,Another,KIM JAE HWAN,2019-05-20,233400,0,0.535,0.468,0.675,0.0,0.141,-3.275,0.0381,139.632,4
7fTTAOlLFkIjnWUtpYhx1W,Color of Love,Bloom,Red Velvet,2022-04-06,187480,38,0.685,0.709,0.549,0.0,0.0845,-5.287,0.0351,105.921,4
1iNvVaWmlKJns2LNTXN39Q,aenergy,Savage - The 1st Mini Album,aespa,2021-10-05,147400,65,0.744,0.103,0.897,3.11e-06,0.146,-0.341,0.0862,106.009,4
5UYFb1uulJIf8A44zT6OxQ,Youth (DAY),Youth,OOHYO,2016-07-05,184946,37,0.458,0.0733,0.793,0.307,0.216,-5.833,0.0295,159.981,4
26ZVy8n9X8K59DXFyZtkT0,SEOUL DRIFT,SEOUL DRIFT,ZICO,2022-07-19,199626,50,0.697,0.0564,0.777,0.0,0.339,-5.041,0.209,165.035,4
1fdJzqvZen47mh7gsB68RH,I’m In Love,SECRET SUMMER,Secret,2014-08-11,208195,37,0.675,0.0675,0.889,0.0,0.238,-3.052,0.0434,136.029,4
7CZJHd0s62v8OPqw0VLQyX,Limit,"Love, Yerin",Yerin Baek,2021-09-10,227493,39,0.504,0.899,0.346,7.99e-06,0.291,-7.211,0.033,139.606,4
30n30ec51A8XNUcuT4g6w2,This Time Around (feat. (G)I-DLE),This Time Around (feat. (G)I-DLE),Jennifer Lopez,2024-03-15,238500,51,0.514,0.0162,0.722,0.0,0.0992,-4.774,0.184,133.078,5
7DRrboY5D2IBOq6zJFsmgz,Bye Bye Love,Into The Light,LIGHTSUM,2022-05-24,198440,24,0.728,0.0857,0.813,0.0,0.293,-3.1,0.0446,100.0,4
5DFvbYOmqUcUaRmgCeIhYl,Dante's Creek - deantrbl Remix,Dante's Creek (deantrbl Remix),THEY.,2018-03-30,210448,26,0.586,0.00343,0.614,0.0,0.186,-6.718,0.0413,157.995,4
0RGjOO0tFFNGUF0BYcYGY9,Wonderland Girl,Color Crush,ALICE,2017-09-13,184360,12,0.676,0.0679,0.909,0.0,0.344,-3.877,0.118,102.98,4
59JkwCdGIMTZYb0j75vebU,Bubble Pop!,Bubble Pop!,HyunA,2011-07-05,212244,52,0.84,0.0842,0.871,0.00392,0.285,-4.662,0.0639,146.005,4
2BWAXb4eQikFVElcHS6vV6,Just once,Just once,KIM BO KYEONG (NEON),2018-07-11,258054,0,0.477,0.572,0.411,0.0,0.0947,-7.876,0.0491,139.828,3
0a0mYA7TrDnHh6EvmyHlVC,BLUE,BLUE,DreamNote,2023-04-03,220133,23,0.551,0.169,0.836,0.0,0.242,-3.07,0.0951,154.031,4
3fEtNWFi88VGuUImxSwEhn,woo!ah!,EXCLAMATION,WOOAH,2020-05-15,193213,36,0.686,0.0484,0.715,0.0,0.12,-3.431,0.0503,124.956,4
7mKXEaBVWuV0dMqN0gaCBm,Hellevator,Mixtape,Stray Kids,2018-01-08,240000,53,0.515,0.00816,0.816,0.0,0.35,-2.33,0.165,78.17,4
6aHCXTCkPiB4zgXKpB7BHS,Trivia 承 : Love,Love Yourself 結 'Answer',BTS,2018-08-24,225697,0,0.761,0.246,0.761,0.0,0.103,-5.721,0.0897,121.972,4
3EN2OYE3pYpRN8Axxasv2u,A Kind Of Magic - Coke Studio Session,A Kind Of Magic (Coke Studio Session),ENHYPEN,2022-06-07,169559,47,0.556,0.000389,0.78,0.0,0.0747,-5.72,0.0403,129.9,4
5IhVzUL9qR7MW2ISpB6iYR,롤러코스터 Heartbreaker,NCT#127 LIMITLESS - The 2nd Mini Album,NCT 127,2017-01-06,194854,40,0.497,0.162,0.893,0.0,0.176,-3.864,0.0928,154.809,4
598HpRrTucxox28Rur6ttY,The Last,"Our Blues, Pt. 2 (Original Television Soundtrack)",HEIZE,2022-04-16,239627,40,0.394,0.643,0.436,0.0,0.1,-5.37,0.0286,130.551,4
3TWIxWRiJp0c0RhpNEK2X0,LOVELY,LOVELY,MINZY,2020-05-24,242293,0,0.486,0.256,0.712,0.0,0.0938,-1.573,0.0279,95.029,4
766oOBLBihuZjYuL27CUQM,Homebody,staying,pH-1,2018-11-24,222156,47,0.903,0.493,0.487,0.0,0.385,-5.885,0.469,114.891,4
1HfIy5HVfg8CmRVuym7eIz,MOONLIGHT,NeonPunch 1st Debut Album 'MOONLIGHT',NeonPunch,2018-06-27,193137,27,0.711,0.089,0.957,0.0,0.0736,-1.105,0.0462,124.048,4
2ivVS2ageitCQqnmmMaWoH,Girls’ Capitalism,LOVElution <ↀ>,tripleS,2023-08-17,218106,39,0.743,0.128,0.852,0.0,0.237,-1.222,0.0445,122.959,4
3a7ISYHtA4un5aGvoVza5R,Play Hide & Seek,Bridge of Dreams,ICHILLIN',2022-04-27,181133,23,0.705,0.164,0.976,0.0,0.3,-1.169,0.265,146.989,4
2Px8vksUKviefSPA1zANPc,Undercover,7+UP,EL7Z UP,2023-09-14,183960,28,0.831,0.0898,0.9,0.0,0.231,-2.184,0.0782,122.058,4
7efGmCE7FPDKmwyWnbcU0p,Falling Slowly,Falling Slowly,DAESUNG,2024-03-05,237480,45,0.567,0.114,0.684,0.0,0.337,-4.588,0.0355,149.91,4
2z81SECbY31aro8nTm53w2,Everyday I Love You,ViVi,LOONA,2017-04-17,208160,23,0.707,0.0395,0.754,0.0,0.217,-4.829,0.0436,119.962,4
3eSPLTR9JtKiT1X4sAkTg8,Embarrassed,Dark & Wild,BTS,2014-08-20,241761,55,0.556,0.181,0.897,0.0,0.379,-3.019,0.282,84.604,4
4iZIvaus7v4wSjFvdF83NA,FLYING HIGH WITH U,FLYING HIGH WITH U,VINXEN,2021-03-09,207186,28,0.358,0.809,0.75,0.0,0.107,-4.746,0.269,207.595,4
35HpFGWVSqW4D0Wi8A7zLI,Love Sight,Doom at Your Service (Original Television Soundtrack) Pt. 2,TOMORROW X TOGETHER,2021-05-24,252253,53,0.607,0.391,0.433,0.0,0.122,-6.077,0.0304,111.845,4
2w4ovxW2pZdwnjgn82jtoy,Love Is Gone,THANK YOU,Brave Girls,2022-03-14,188706,22,0.606,0.0442,0.966,0.0,0.376,-1.521,0.0948,125.196,4
2dYl2SI3sLyUffzxVBaZBz,Knock Knock,Twicecoaster: Lane 2,TWICE,2017-02-20,195746,0,0.673,0.0242,0.968,0.0,0.0587,-2.636,0.131,129.972,4
6UtEHZIpAEtE6NoGsr8sHI,Fine,"JONGHYUN The Collection ""Story Op.1""",JONGHYUN,2015-09-17,184686,30,0.355,0.214,0.747,0.0,0.424,-3.551,0.189,170.096,4
0Kc2E7S9Or2uveIZtwHajC,Purple Rain (feat. CHEEZE),HUTAZONE,LEE MINHYUK (HUTA),2019-01-15,197883,18,0.673,0.215,0.696,0.0,0.371,-5.378,0.0313,111.014,4
6zVDBEprS3mo8p0WV9MtLr,Universe_,Planet Nine : VOYAGER,ONEWE,2022-01-04,216306,36,0.403,0.312,0.589,0.0,0.106,-4.895,0.0367,139.211,4
2tQefpq8agZyfN5HuZFPU8,Whistle Like That,Cherry Dash,Cherry Bullet,2023-03-07,200760,28,0.608,0.118,0.79,0.0,0.212,-1.481,0.0791,168.089,4
5KdejRJBbf6sbLWC3cFRCe,The Wave,Stellar in to the world,Stellar,2017-06-27,222633,12,0.588,0.222,0.831,5.02e-06,0.11,-2.862,0.0411,179.929,4
7Jzo3IObpANz6giPTUrihB,Baby Blue Love,Taste of Love,TWICE,2021-06-11,166666,50,0.759,0.0313,0.838,1e-06,0.118,-3.201,0.0481,115.056,4
4ihZzGfdRKYvlMZ6i0qUOb,So Wonderful,So Wonderful,LADIES' CODE,2014-02-13,218600,25,0.704,0.401,0.947,0.0,0.234,-2.547,0.0665,130.012,4
1NfPDgcPWGJk7u9wFPEpRe,Like a Star,MIXNINE Part.4,MIXNINE,2018-01-07,210138,24,0.704,0.0972,0.865,0.0,0.156,-3.881,0.0587,105.026,4
06afNrOhWSYuEbk56bvPpD,FULL HOUSE,The MOBB,MOBB,2016-09-09,220312,28,0.714,0.0568,0.894,0.0,0.264,-0.697,0.0313,129.986,4
4MusxBtpbg66dyP4HPzvW5,Zero gravity,Zero gravity,Jo SoJeong,2023-03-07,224693,14,0.307,0.959,0.0874,0.00384,0.1,-16.285,0.0427,81.841,3
7kC5Q1Ai6RSshkuFXCcsMG,Healer,The Book of Us : Negentropy - Chaos swallowed up in love,DAY6,2021-04-19,227185,47,0.644,0.00145,0.741,0.0,0.0694,-4.743,0.0316,123.986,4
4TWHREp4wv0TmewqR6rgRd,STAY,SQUARE TWO,BLACKPINK,2016-11-01,230400,0,0.628,0.569,0.433,7.71e-06,0.104,-6.808,0.0383,88.074,4
5FJWFOB0l4ycWXAo9qottg,This Song (My Lovely Girl OST),Korea OST Top Hits 2014,Various Artists,2014-11-27,229537,0,0.671,0.227,0.936,0.0,0.13,-3.446,0.171,126.976,4
7Cn6R7YB4EjQkfci9DdceG,Stay Tonight,Querencia,CHUNG HA,2021-02-15,217238,9,0.625,0.199,0.831,0.000612,0.0805,-2.168,0.0554,121.029,4
6wLuDCEVm7lsJW0xedLghw,You Remember,"The Glory, Pt. 1 (Original Soundtrack from the Netflix Series)",Various Artists,2022-12-30,218346,43,0.536,0.82,0.372,1.49e-06,0.113,-8.293,0.0288,137.794,1
63iWifTpRd4odAeDsw8du5,Changed Man,Changed Man,J.Y. Park,2023-11-20,189984,34,0.612,0.0899,0.974,0.0,0.3,-2.728,0.272,168.061,4
0a0M1XuLAN2CSlUWryj903,8282,Davichi In Wonderland,DAVICHI,2009-02-27,219160,0,0.561,0.0806,0.675,0.0,0.095,-5.6,0.0783,143.037,3
1jufj6VwuvnZnvnbxJZr9D,Look Like You Have A Natural Bent,Poetic License,Poetic Narrator,2020-01-23,212250,4,0.705,0.113,0.81,5.03e-06,0.13,-4.682,0.048,102.976,4
0VES0jpNQEdRpD31gYDIMe,LAW (Prod. Czaer),Street Man Fighter Original Vol.3 (Mission by Rank),Various Artists,2022-09-06,189373,56,0.756,0.00857,0.9,0.000111,0.237,-4.428,0.0843,128.054,4
4ZSLc2F15wKVPjyLt169tt,Just One Day,Skool Luv Affair,BTS,2014-02-12,239469,0,0.504,0.175,0.712,0.0,0.377,-4.705,0.379,189.577,4
7I9PFafS70EQLp2WirTgFj,Here I Am,IN the mood,Whee In,2023-10-12,229893,37,0.352,0.0578,0.889,0.0,0.157,-3.04,0.396,179.928,4
5Pjpr2bI6nFo05df0SgJvb,Alldaylong,[Summer Holiday],Dreamcatcher,2021-07-30,217546,0,0.628,0.128,0.88,2.53e-06,0.163,-4.021,0.0474,103.009,4
0AWBAY7lmCMyL05AiFRV41,Nun Nu Nan Na,NUN NU NAN NA,cignature,2020-02-04,208040,33,0.661,0.266,0.922,0.0,0.0689,-1.324,0.152,164.081,4
14p5EKgbPx4U3P1j5JNHeh,"Cigarette (Feat. Tablo, MISO)",boy.,offonoff,2017-07-24,241765,51,0.776,0.271,0.392,2.21e-06,0.14,-10.493,0.207,87.98,4
4Bmk7JYOquhWmSMMW4WebM,NUNU NANA,NUNA,Jessi,2020-07-30,195836,0,0.743,0.0198,0.689,0.0,0.708,-2.846,0.0289,104.936,4
4270Icl47bsR6qAfSfpqP4,Breakthrough,&TWICE,TWICE,2019-09-23,217650,47,0.868,0.0439,0.728,0.0,0.0975,-3.338,0.11,112.006,4
55kuHkT2CWhWKF6CoRDnJq,Dumhdurum,LOOK,Apink,2020-04-13,208053,54,0.653,0.145,0.923,0.0,0.137,-2.163,0.0621,114.902,4
6NZUXr27vdx8gyWxVRrkLS,Blue Rain,Fine Killing Liberty : Blue Rain,Fin.K.L,1998-05-25,260560,25,0.64,0.335,0.575,1.22e-06,0.142,-6.36,0.0296,138.97,4
5bN1ltT5BhVMnszmgsqGD5,Perhaps Love (사랑인가요) (Prod.By 박근태),Your BGM Vol.1,"에릭남 (Eric Nam), CHEEZE (치즈)",2017-09-29,239099,57,0.525,0.3,0.445,0.0,0.121,-8.48,0.0295,83.997,4
0EmYZZ8OqeALedVhijSjsg,CROWN,The Dream Chapter: STAR,TOMORROW X TOGETHER,2019-03-04,230706,62,0.623,0.0497,0.8,0.0,0.0619,-5.819,0.0424,110.979,4
53WD6QvMGh7wXQVP0U8Rnr,Blow,MAGIC MAN,Jackson Wang,2022-09-09,163933,56,0.535,0.00437,0.586,0.0,0.0745,-8.256,0.107,124.853,4
0ZZ55hAr1lXreLIGFOJtM4,One Sip,The Winter's Tale,BTOB,2014-12-22,229564,15,0.705,0.322,0.637,0.0,0.138,-5.997,0.163,76.523,4
4XGdr0bJNCLjwQ4k3HWAGP,Siren,INVU - The 3rd Album,TAEYEON,2022-02-14,189226,46,0.534,0.422,0.684,1.64e-06,0.0761,-3.684,0.0355,89.939,4
0DULYwlJVbkTTqA8ji6uSR,By Your Side,"Pokémon 2023 (Original TV Series Soundtrack, Korea)",aespa,2023-08-23,167000,41,0.69,0.398,0.736,0.0,0.221,-2.669,0.03,97.972,4
2YJNw3uBBygJ2kjH1W4PxC,Winter Again,Winter Again,Jung Seung Hwan,2020-12-08,262466,17,0.386,0.727,0.323,0.0,0.12,-7.238,0.0276,141.345,4
4KL3FJYexPrPuMdPagHPXp,Yours,Yours,Raiden,2020-05-12,235413,63,0.676,0.137,0.774,0.0,0.106,-3.988,0.0338,86.994,4
7GPLzJZLdxZglyEicdKIWE,Day n Nite (feat. Sik-K),Day n Nite,Moon Sujin,2019-08-24,170440,34,0.451,0.0187,0.714,0.0,0.207,-4.716,0.0484,80.052,4
5rUZeNNC4R65U6UeElMoss,Love Story (Feat. CRUSH),Love Story,SURAN,2017-11-10,220758,40,0.677,0.499,0.622,0.0,0.0907,-6.171,0.0469,90.041,4
0qsv5I5fEnRoX2Enb3mBNr,V (Peace) (feat. AKMU),Zip,Zion.T,2023-12-06,148747,50,0.84,0.257,0.705,0.000226,0.0669,-6.79,0.0918,160.064,4
7y4oE4ATKrE9XIM9XSeyQN,8282,Davichi In Wonderland,DAVICHI,2009-02-27,219160,45,0.561,0.0806,0.675,0.0,0.095,-5.6,0.0783,143.037,3
7dEmcsssGepUK666wEPYwH,Slave To The Rhythm,Beautiful Shadow,ONF,2024-04-08,181893,37,0.799,0.064,0.821,0.0,0.074,-4.569,0.0744,124.003,4
0D9AvynVM5S1cbNgOl06l8,happy,Do You Like Brahms? OST Part.11,BAEKHYUN,2020-10-06,232332,0,0.347,0.793,0.441,0.0,0.414,-5.495,0.0308,132.584,4
5PS5YLUuXbQnknQMt7Qu4h,Initiation,Initiation,Lovefunky,2023-12-23,271093,0,0.594,0.116,0.868,0.0,0.164,-4.821,0.045,95.959,4
3OxSOsN5UwdRM36KJPLqHK,Love Lane,Marriage over Love (Original Television Soundtrack),Various Artists,2014-08-29,201746,31,0.733,0.554,0.589,0.0,0.095,-4.003,0.0372,90.02,4
0U6rFNfrKdYd8IklLJpk1T,流星雨,流星花園音樂專輯,Various Artists,2018-07-27,273717,32,0.554,0.142,0.414,0.0,0.0806,-9.968,0.027,136.045,4
22TOE5xxShGlXeiWN1g1MB,GO,High School Return of a Gangster OST Part.1,LUCY,2024-05-29,237880,34,0.538,0.0173,0.775,4.84e-06,0.0594,-3.792,0.049,144.876,4
7LUl06NGR69hRtMt3yBtgS,Do You Feel Sad?,Belief,Sinae,2021-11-03,183746,15,0.717,0.779,0.411,4.51e-05,0.106,-8.228,0.083,73.958,4
3OEKrAgbGuyEqQiPfBgAes,RUNWAY (Prod. DAKSHOOD) (Feat. KILLAGRAMZ),JOOHEON Mix Tape ‘DWTD',JOOHONEY,2018-08-31,261556,24,0.737,0.065,0.882,0.0,0.621,-5.529,0.239,129.996,4
2npsn48dxbaFGj4rSMLDtk,WARRIOR,K-909 : WARRIOR,ATBO,2023-06-11,180840,12,0.529,0.0663,0.969,0.0,0.0251,-2.925,0.173,104.297,4
5nCAtya8Lv2NMdHTrmznqs,I PROMISE YOU (I.P.U.) - Special Theme Track,0+1=1 (I PROMISE YOU),Wanna One,2018-03-19,220529,46,0.651,0.104,0.831,0.0,0.229,-3.684,0.0437,130.046,4
5vxuWhyN0q6ScyTBuuPlNx,Aphrodite,IN the mood,Whee In,2023-10-12,158133,36,0.753,0.114,0.865,0.0,0.327,-4.044,0.0872,111.021,4
15wj06fykqiNYvyj8AVMnK,DICE,DICE - The 2nd Mini Album,ONEW,2022-04-11,186906,41,0.756,0.0429,0.691,0.0,0.0851,-4.456,0.0382,106.056,4
6axF0CI9p2GBm8M0uQ7Efp,SPACESHIP,BLOOM*IZ,IZ*ONE,2020-02-17,171386,42,0.661,0.123,0.896,0.0,0.298,-2.035,0.198,162.013,4
6ve3r62aFa708CuICfbY5P,Likey,Twicetagram,TWICE,2017-11-21,207824,0,0.716,0.404,0.909,0.000396,0.128,-1.077,0.0341,132.018,4
7EmmlMfyZPBDjWlRGc9D3A,Special Day,"Modern, Mild",Yoon Hyun Sang,2021-05-05,219600,11,0.352,0.893,0.176,2.75e-05,0.0712,-12.998,0.038,129.232,4
3oH3AYbL5Lz2v9wLovfIKB,Manito,Sequence : 7272,CSR,2022-07-28,200920,27,0.697,0.0374,0.882,7.3e-06,0.148,-2.512,0.0385,113.993,4
0ULq4YEtDWHBOJTeoOR2jt,Sting,Sting,Stellar,2016-01-18,212835,40,0.712,0.0832,0.898,2.12e-06,0.0779,-5.059,0.0445,104.982,4
4vfyrKuMEL6tAo65jMALsy,LA chA TA,Hot Summer - The 1st Album Repackage,f(x),2011-06-14,194040,41,0.828,0.0633,0.898,0.0,0.0758,-2.429,0.042,113.948,4
7tjwRgsTfDDIxj1iIFNMkz,Tinker Bell,APRIL 2nd Mini Album 'Spring',APRIL,2016-04-27,201183,28,0.715,0.148,0.922,0.0,0.263,-2.652,0.0358,125.934,4
2pIrAZmHgQuDQoijSFTOlp,Can't breathe,4U : OUTSIDE,BTOB,2021-08-30,229213,30,0.495,0.0853,0.762,0.0,0.0897,-3.111,0.0895,188.108,4
6Fnvi5QnVkTskSzeRvvQds,Telepathy,BE,BTS,2020-11-20,202313,64,0.787,0.00782,0.669,0.0,0.123,-4.333,0.0428,104.994,4
1GMufNnkKAnPLnqKJ5HHxW,Lovesick Girls,THE ALBUM,BLACKPINK,2020-10-02,192765,69,0.658,0.00513,0.732,0.0,0.13,-4.762,0.0654,127.995,4
0M5b0QJIML3U4XM4efDmRg,Spit it out,The beginning of legend,MAJORS,2021-03-09,195191,22,0.694,0.0103,0.641,8.71e-05,0.212,-3.822,0.0336,75.009,4
3ROFgxvjni5xjdOLUSTLlq,21st Century Girl,WINGS,BTS,2016-10-10,192601,0,0.716,0.00402,0.887,0.0,0.0566,-3.802,0.0853,101.025,4
3GJMqROtAGrHtCDHa3KSgB,Love Lasts Forever,Love Lasts Forever,Soombee,2021-11-25,198426,0,0.533,0.252,0.619,2.97e-05,0.0902,-3.845,0.0342,94.896,4
